user_id_numfix,user_id,screen_name,bio,withheld_category,withheld_in_countries,withheld_ever,followers_count,following_count,signup_date,first_observed
'1634200159,1634200159,Fili_Z_,"SÖZ KONUSU VATANSA GERİSİ TEFERRUATTIR.TEK VATAN,TEK BAYRAK,TEK DİL.. TÜRKTEN BAŞKA IRK TANIMAM cCc ATATÜRK",withheld,TR,TR,11683,12919,2013-07-31,2017-10-03
'1639665782,1639665782,madeforyou87,Julberry Paculanang Millan Gerardo Ignacio Juan Nurse/EMT,withheld,DE,DE,957,2150,2013-08-02,2017-10-20
'1661127733,1661127733,hizbuttahrirbiz,,withheld,RU,RU,76,36,2013-08-10,2017-10-16
'1667947458,1667947458,AnadolununSesiR,Anadolunun Sesi Radyo ve Haber sitesinin resmi Twitter hesabıdır.,withheld,TR,TR,7359,3,2013-08-13,2017-10-04
'1668569444,1668569444,TCyasemiinoguz,This account has been withheld in: Turkey.,withheld,TR,TR,775,1557,2013-08-13,2017-10-03
'1679318942,1679318942,Kobane_Delal,,withheld,TR,TR,3864,54,2013-08-17,2017-10-03
'1705944084,1705944084,gazetemillet,,withheld,TR,TR,47,10,2013-08-28,2017-10-03
'1707759692,1707759692,GulenMovementCa,"Gulen Movement is a transnational movement inspired by teachings of scholar and theologian Fethullah Gulen. His emphasis on education, dialogue and peace.",withheld,TR,TR,1024,43,2013-08-28,2017-10-02
'1713085346,1713085346,lemecveneroui,Pardon,withheld,FR,FR,2,27,2013-08-30,2017-10-16
'1728451099,1728451099,KurdisCat,KurdisCat - Comitè Català de Solidaritat amb el Kurdistan. @KurdisCast 🎗,withheld,TR,TR,16580,1744,2013-09-04,2017-10-02
'1731656120,1731656120,sadik_korkmaz,Berxwedan Jiyane. Ve direnmek kaldi Kürde.,withheld,TR,TR,315,627,2013-09-05,2017-10-03
'1846424251,1846424251,DavaDevAsa,Kral Çıplak... Allah Adil-i Mutlak... Mehil verir İhmal etmez...,withheld,TR,TR,25769,25055,2013-09-09,2017-10-02
'1851153829,1851153829,rec_cet,Anlarsa uzağım yakınımdır. Anlamazsa yakınım uzağımdır.” 15 temmuz’u geviş getire getire çiğneyenlerden iğreniyorum.,withheld,TR,TR,221,565,2013-09-10,2017-10-02
'1860629066,1860629066,Mehtapyucell,MİLLET VE VATAN DÜŞMANLARI SİZİ RAHATSIZ ETTİYSEM NE MUTLU BANA Yeni hesabım @mehtap_yuceel,withheld,TR,TR,51657,64048,2013-09-13,2017-10-03
'1864414046,1864414046,UniteKurdistan,"Fervent Defender of Kurdistan Freedom,Patriotism and Unity. #Peshmerga #YPG #HPG #YRK #YBŞ #YPS",inactive,TR,TR,10541,191,2013-09-14,2017-10-03
'1880885755,1880885755,eylem_atas,Tiocfaidh ár lá. Bizimde günümüz gelecek.,withheld,TR,TR,610,214,2013-09-18,2017-10-04
'1889899296,1889899296,soutou_hitler,ドイツ総統アドルフ・ヒトラーである。いろいろな時事、政治ネタにも手を出して突っ込むので注意するように。 @soutou_hitler2 ←規制垢,withheld,DE,DE,10831,923,2013-09-21,2017-10-03
'1898068646,1898068646,kulilkwebun,This account has been withheld in: Turkey.,withheld,TR,TR,174,1191,2013-09-23,2017-10-03
'1898641770,1898641770,national_action,Nationalist & Socialist - Against Capitalism & Communism,inactive,FR + GB,FR + GB,3115,48,2013-09-23,2017-10-02
'1900800816,1900800816,vercrida,Vivo sull'orlo di un precipizio in un meraviglioso equilibrio,withheld,DE,DE,72,251,2013-09-24,2017-12-08
'1906446162,1906446162,yrnjoshy,waw messiah,withheld,DE,DE,670,117,2013-09-26,2017-10-16
'1927671576,1927671576,CanliEbru,Hırsızların Şahı değişti,withheld,TR,TR,35155,44,2013-10-02,2017-10-03
'1955259362,1955259362,seyitevran21,Hayat katlanılacak bir şey değil. ..Ama yinede insan dostları için yaşamak zorunda...,withheld,TR,TR,14939,1684,2013-10-11,2017-10-03
'1955646103,1955646103,Dense1488,,media_violation,everywhere,DE,51,187,2013-10-12,2017-10-02
'1960233889,1960233889,RedHack21msb,"Biz, dilimizi ve ülkemizi seviyoruz, ve onun emekçi yığınlarını demokratik ve sosyalist bilinç seviyesine yükseltmek için elimizden geleni yapıyoruz.(V.İ.LENİN)",withheld,TR,TR,398,1479,2013-10-14,2017-10-03
'1977202770,1977202770,Matthew12_36,"💥NS 22 years | 💥Veteran of war | Embattled, former aspiring preacher | Ordained Minister 💥Upon this rock, I will build my Ethnostate.",withheld,DE + FR,DE + FR,8143,6050,2013-10-21,2017-10-02
'1978536174,1978536174,irfan_deryasi,İrfan Deryası programının resmi hesabıdır. info@irmaktv.com.tr @irmaktv #GönülEkranı,withheld,TR,TR,3522,4,2013-10-21,2017-10-03
'2160688460,2160688460,kurdopat4,,withheld,TR,TR,76310,328,2013-10-28,2017-10-03
'2160931265,2160931265,ImmaTayka,I'm proud to be a white male/becoming more and more of a nationalist.,withheld,DE,DE,291,408,2013-10-30,2017-10-02
'2166411026,2166411026,Avashin,,withheld,TR,TR,31180,17,2013-10-31,2017-10-03
'2167525794,2167525794,Third_Position,Third Position is a News/Journo network focusing on an Ethnocentric Future. We promote Nationalist activism & dissect the progressive globalist agenda,media_violation,everywhere,DE + FR,35045,3664,2013-11-01,2017-10-02
'2168758856,2168758856,huseyinartosi,hakikât arayışçısı bir işçi,withheld,TR,TR,3166,1389,2013-11-01,2017-10-03
'2177203419,2177203419,H8Berlin,"Demokratisch nannte sich nicht nur die DDR, darum kommt die Freiheit heute vielleicht nicht von ungefähr.",withheld,DE,DE,636,23,2013-11-11,2017-10-02
'2178065480,2178065480,indisputabletru,,media_violation,everywhere,DE,1497,2720,2013-11-06,2017-10-02
'2180833377,2180833377,akboga21,This account has been withheld in: Turkey.,withheld,TR,TR,79,549,2013-11-14,2017-10-03
'2186621011,2186621011,kenek1337,@KENEKK232,withheld,DE,DE,601,1,2013-11-10,2017-10-10
'2190516172,2190516172,serenc21,rojnamevan-journalist yüreğini çarçela'nın serin rüzgarlarıyla arındırmışı bakır tenli çocuklar bilir beni...,withheld,TR,TR,5407,1943,2013-11-21,2017-10-03
'2193826880,2193826880,BlakePatriot177,"White Nationalist, 'Real American'(European) Heathenry Völkisch ᚩᛞᛁᚾ",withheld,DE,DE,570,22,2013-11-14,2017-10-02
'2198510467,2198510467,metincizre,This account has been withheld in: Turkey.,withheld,TR,TR,385,725,2013-11-16,2017-10-03
'2199377401,2199377401,yenizamanlar,,withheld,TR,TR,3259,4988,2013-11-17,2017-10-02
'2201298326,2201298326,KCDKE,Kongreya Cîvakên Demokratîk a Kurdîstanîyên Ewrupa - European Kurdish Democratic Societies Congress - Avrupa Kürt Demokratik Toplum Kongresi,inactive,TR,TR,4593,223,2013-11-18,2017-10-03
